,zone_id,mean_pollen,median_pollen,max_pollen,min_pollen,std_pollen,range_pollen,sum_pollen
0,A1,36.68292999267578,36.39027786254883,42.43839645385742,31.51275634765625,4.964989541159551,10.925640106201172,146.73171997070312
1,A2,37.96835072835287,37.2736701965332,39.3646240234375,37.266761779785156,0.9873174444942713,2.0978622436523438,113.9050521850586
2,A3,34.45348612467448,36.48607635498047,38.73287582397461,27.267595291137695,4.274027259652684,11.465280532836914,206.72091674804688
3,A4,44.8121452331543,44.562931060791016,47.493221282958984,42.62949752807617,1.7690642065323279,4.8637237548828125,179.2485809326172
4,A5,50.37861633300781,50.38410186767578,53.577606201171875,47.16864776611328,2.7224271772749837,6.408958435058594,201.51446533203125
5,A6,38.088427225748696,37.23386764526367,45.02598190307617,31.33149528503418,4.615123297795313,13.694486618041992,228.5305633544922
6,A7,36.35539245605469,36.48249053955078,43.348541259765625,29.108049392700195,5.0365490135251845,14.24049186706543,145.42156982421875
7,A8,20.556753158569336,19.608779907226562,27.68987464904785,15.288127899169922,4.1539548740602505,12.40174674987793,164.4540252685547
8,B1,40.584205627441406,41.15205383300781,41.798099517822266,38.2346076965332,1.4272325973111908,3.5634918212890625,162.33682250976562
9,B10,24.027943004261363,23.52063751220703,33.9036865234375,17.995248794555664,4.722757008309055,15.908437728881836,264.307373046875
10,B11,21.324798583984375,21.51750946044922,24.813201904296875,15.70993423461914,2.3501611468994867,9.103267669677734,255.8975830078125
11,B12,16.237871805826824,16.747631072998047,17.53139305114746,14.434590339660645,1.3146451699706199,3.0968027114868164,48.71361541748047
12,B2,53.5734748840332,53.5734748840332,55.558990478515625,51.58795928955078,1.9855155944824219,3.9710311889648438,107.1469497680664
13,B3,33.50518290201823,33.513458251953125,34.27925491333008,32.722835540771484,0.6354324915002539,1.5564193725585938,100.51554870605469
14,B4,36.61065673828125,36.5899658203125,46.79862976074219,25.411901473999023,6.359635954067475,21.386728286743164,878.65576171875
15,B5,28.30864715576172,27.563135147094727,31.600730895996094,25.76207733154297,2.4412170036960226,5.838653564453125,84.92594146728516
16,B6,26.349952110877403,26.004989624023438,38.58555221557617,17.88304901123047,6.039239472563708,20.702503204345703,342.54937744140625
17,B7,24.763453892299108,23.534954071044922,29.21282958984375,22.014976501464844,2.8825693501543492,7.197853088378906,173.34417724609375
18,B8,25.09097671508789,24.403640747070312,29.607412338256836,21.9492130279541,3.107408190502154,7.658199310302734,100.36390686035156
19,B9,25.09900734641335,24.331295013427734,31.256790161132812,20.29983901977539,3.5993652403118697,10.956951141357422,276.0890808105469
20,C1,40.03301239013672,39.87953186035156,44.06201171875,36.26173400878906,2.8341322665519524,7.8002777099609375,240.1980743408203
21,C2,40.3253288269043,40.3253288269043,40.3253288269043,40.3253288269043,0.0,0.0,40.3253288269043
22,C3,37.906341552734375,38.55781555175781,39.3382453918457,35.17149353027344,1.6124304806990177,4.166751861572266,151.6253662109375
23,C4,31.1398868560791,32.31924057006836,36.88468551635742,23.24016761779785,4.545707802638549,13.64451789855957,249.1190948486328
24,C5,26.925130208333332,26.305334091186523,29.839475631713867,24.44908905029297,1.8997485857648,5.390386581420898,161.55078125
25,C6,25.8853759765625,25.155799865722656,42.4947624206543,18.508140563964844,5.5615117659880795,23.986621856689453,414.166015625
26,D1,28.01121761924342,25.77446746826172,46.95804977416992,14.12844467163086,8.797756877978323,32.82960510253906,532.213134765625
27,D10,39.85923073508523,39.191219329833984,52.59123992919922,31.522449493408203,5.874649847351173,21.068790435791016,438.4515380859375
28,D11,43.62995402018229,45.01909637451172,46.338069915771484,39.53270721435547,2.9468084188600194,6.805362701416016,130.88986206054688
29,D12,43.702362060546875,43.45597839355469,46.4064826965332,41.56690979003906,1.696216747120248,4.839572906494141,262.21417236328125
30,D13,30.600965711805557,30.46361541748047,38.357398986816406,20.955106735229492,4.88796190364883,17.402292251586914,275.40869140625
31,D14,37.811771392822266,37.811771392822266,37.811771392822266,37.811771392822266,0.0,0.0,37.811771392822266
32,D15,42.645025634765624,41.306331634521484,47.526580810546875,40.05821228027344,2.8143586970683043,7.4683685302734375,213.22512817382812
33,D16,30.07691192626953,31.245059967041016,34.56195068359375,23.25557518005371,4.328140956668347,11.306375503540039,120.30764770507812
34,D17,43.92623392740885,47.62259292602539,54.83369064331055,23.30313491821289,8.81661739067637,31.530555725097656,527.1148071289062
35,D18,42.98528035481771,42.46240997314453,49.403385162353516,35.995269775390625,4.534954503701896,13.40811538696289,257.91168212890625
36,D19,25.280450439453126,25.955917358398438,31.020597457885742,17.155845642089844,3.4244173008311134,13.864751815795898,252.80450439453125
37,D2,41.16582997639974,40.150115966796875,45.985069274902344,36.848915100097656,3.3687574134466454,9.136154174804688,246.99497985839844
38,D20,24.76085662841797,24.71186637878418,30.2095890045166,19.088682174682617,3.8447158414541316,11.120906829833984,297.1302795410156
39,D21,22.421916961669922,22.421916961669922,24.886859893798828,19.956972122192383,2.464943885803407,4.929887771606445,44.843833923339844
40,D22,23.10347557067871,23.27686309814453,24.825946807861328,21.217592239379883,1.1619632907899575,3.6083545684814453,184.8278045654297
41,D23,22.838504028320312,22.878129959106445,24.336944580078125,21.29722023010254,1.003172987697416,3.039724349975586,114.19252014160156
42,D24,22.539810180664062,22.2618465423584,26.28606414794922,20.880468368530273,1.9768322644798906,5.405595779418945,112.69905090332031
43,D25,23.573118209838867,23.522804260253906,27.71240997314453,19.534454345703125,2.8969075182980264,8.177955627441406,94.29247283935547
44,D26,22.408375331333705,22.239334106445312,26.837791442871094,18.84632110595703,2.1370911936867376,7.9914703369140625,627.4345092773438
45,D27,22.831512451171875,22.722612380981445,25.531261444091797,19.77654457092285,2.1530970342832925,5.754716873168945,136.98907470703125
46,D3,31.21381900185033,29.54319190979004,41.95673370361328,19.009876251220703,7.434296717292793,22.946857452392578,593.0625610351562
47,D4,38.94793955485026,38.00249099731445,42.72241973876953,36.11891174316406,2.777527197168961,6.603507995605469,116.84381866455078
48,D5,35.893499755859374,36.43681335449219,42.96102523803711,26.395410537719727,5.219256584301801,16.565614700317383,358.93499755859375
49,D6,38.46644973754883,39.01518249511719,40.79520034790039,35.04022979736328,2.3994894598886143,5.754970550537109,153.8657989501953
50,D7,23.57443618774414,23.059532165527344,29.615184783935547,18.563495635986328,4.213010861336457,11.051689147949219,94.29774475097656
51,D8,36.5819091796875,35.05665588378906,43.60797882080078,31.22003173828125,4.449184404036107,12.387947082519531,182.9095458984375
52,D9,49.050331115722656,49.050331115722656,49.927947998046875,48.17271041870117,0.8776187896749242,1.7552375793457031,98.10066223144531
53,Industrial and Commercial ,33.33389073202055,33.71586608886719,54.19697189331055,16.93267250061035,10.37594520252493,37.264299392700195,4866.748046875
