,zone_id,mean,median,max,min,std,range,sum
0,A1,48.49951171875,48.011478424072266,55.91392135620117,42.06117630004883,5.913993960893796,13.852745056152344,193.998046875
1,A2,49.6019032796224,48.87553787231445,51.098548889160156,48.83163070678711,1.0584382554727476,2.266918182373047,148.8057098388672
2,A3,46.755208333333336,48.588077545166016,52.288055419921875,37.498130798339844,5.401239560676816,14.789924621582031,280.53125
3,A4,59.08599090576172,58.26539611816406,63.005699157714844,56.80746841430664,2.342403478671684,6.198230743408203,236.34396362304688
4,A5,67.8169174194336,68.20770263671875,71.80657196044922,63.045692443847656,3.6395960429448975,8.760879516601562,271.2676696777344
5,A6,52.25726318359375,51.25090789794922,61.50901794433594,43.9088134765625,5.986874063524983,17.600204467773438,313.5435791015625
6,A7,51.20256042480469,51.289451599121094,60.43129348754883,41.800052642822266,6.5878177529517625,18.631240844726562,204.81024169921875
7,A8,31.03131866455078,29.690200805664062,39.79201126098633,24.751985549926758,4.981020610387397,15.04002571105957,248.25054931640625
8,B1,57.61672592163086,58.27104949951172,59.4821891784668,54.44260787963867,2.0642905545333794,5.039581298828125,230.46690368652344
9,B10,35.2767333984375,35.00337219238281,46.95500564575195,27.78995132446289,5.821211550249045,19.165054321289062,388.0440673828125
10,B11,32.17223612467448,32.141754150390625,36.51957321166992,25.52886962890625,2.836319724016793,10.990703582763672,386.06683349609375
11,B12,25.833712259928387,26.537761688232422,27.091196060180664,23.872180938720703,1.4052943024471076,3.219015121459961,77.50113677978516
12,B2,68.46879577636719,68.46879577636719,70.62230682373047,66.31527709960938,2.1535148620639255,4.307029724121094,136.93759155273438
13,B3,43.67420959472656,43.740966796875,44.73336410522461,42.54829025268555,0.8933008388236515,2.1850738525390625,131.0226287841797
14,B4,51.658172607421875,52.449581146240234,65.65522003173828,36.2127799987793,8.40026305355896,29.442440032958984,1239.796142578125
15,B5,40.6216786702474,39.49753952026367,45.15443801879883,37.21305465698242,3.3380789787048255,7.941383361816406,121.86503601074219
16,B6,37.99128136268029,38.043941497802734,52.530845642089844,27.56319808959961,7.315807712526794,24.967647552490234,493.88665771484375
17,B7,36.25795636858259,34.56454086303711,42.669498443603516,32.67917251586914,3.7948333921671495,9.990325927734375,253.80569458007812
18,B8,36.33513641357422,35.60479736328125,41.503753662109375,32.627197265625,3.5104022442443354,8.876556396484375,145.34054565429688
19,B9,36.18372969193892,34.69230270385742,43.39636993408203,30.817289352416992,4.2113160125729365,12.579080581665039,398.0210266113281
20,C1,56.924723307291664,57.33161163330078,61.36885452270508,50.94435119628906,3.5748803766142547,10.424503326416016,341.54833984375
21,C2,55.36715316772461,55.36715316772461,55.36715316772461,55.36715316772461,0.0,0.0,55.36715316772461
22,C3,51.73598098754883,52.56130599975586,54.0230827331543,47.79823303222656,2.3506770864306117,6.224849700927734,206.9439239501953
23,C4,43.123741149902344,44.60095977783203,49.401302337646484,33.66533279418945,5.395794722741526,15.735969543457031,344.98992919921875
