,zone_id,mean_pollen,median_pollen,max_pollen,min_pollen,std_pollen,range_pollen,sum_pollen
0,A1,13.602322578430176,13.577320098876953,15.036853790283203,12.21779727935791,1.012583969592712,2.819056510925293,54.4092903137207
1,A2,15.418238321940104,15.19800090789795,16.070859909057617,14.98585319519043,0.4695303867873691,1.0850067138671875,46.25471496582031
2,A3,12.938287099202475,13.386831283569336,14.017735481262207,10.945796012878418,1.1191991877304939,3.071939468383789,77.62972259521484
3,A4,14.514566421508789,14.710861206054688,15.136476516723633,13.500066757202148,0.6335521868316799,1.6364097595214844,58.058265686035156
4,A5,12.954010009765625,12.957469940185547,13.182236671447754,12.718860626220703,0.18390018324665103,0.4633760452270508,51.8160400390625
5,A6,12.378186543782553,12.354400634765625,13.818877220153809,10.952021598815918,0.8575524192898766,2.8668556213378906,74.26911926269531
6,A7,11.842945098876953,12.14047622680664,12.773402214050293,10.317428588867188,0.9326384154959184,2.4559736251831055,47.37178039550781
7,A8,10.818132400512695,10.01628589630127,14.165589332580566,8.867349624633789,1.891332559756062,5.298239707946777,86.54505920410156
8,B1,13.61296272277832,13.58395004272461,13.86178207397461,13.422167778015137,0.1794147318961832,0.43961429595947266,54.45185089111328
9,B10,11.530017505992543,10.563582420349121,18.077125549316406,8.892277717590332,2.648653148550281,9.184847831726074,126.83019256591797
10,B11,9.8623415629069,10.044988632202148,10.419038772583008,8.666705131530762,0.5431256563384316,1.752333641052246,118.34809875488281
11,B12,8.831794738769531,8.783029556274414,9.344242095947266,8.368112564086914,0.3999922899342885,0.9761295318603516,26.495384216308594
12,B2,15.711431503295898,15.711431503295898,15.943378448486328,15.479483604431152,0.23194742202807803,0.4638948440551758,31.422863006591797
13,B3,14.242487589518229,14.117663383483887,15.046088218688965,13.56371021270752,0.6115809515470906,1.4823780059814453,42.72746276855469
14,B4,12.691210428873697,13.230878829956055,14.280733108520508,9.896578788757324,1.3184862211753916,4.384154319763184,304.58905029296875
15,B5,11.289619445800781,11.342607498168945,11.883123397827148,10.6431303024292,0.5076097212301361,1.2399930953979492,33.868858337402344
16,B6,12.44622567983774,12.429149627685547,13.765015602111816,10.507675170898438,1.0758818570436448,3.257340431213379,161.80093383789062
17,B7,13.90163094656808,13.949451446533203,18.53469467163086,11.802010536193848,2.17529380698578,6.732684135437012,97.31141662597656
18,B8,11.687889099121094,11.699206352233887,12.42763614654541,10.925506591796875,0.6566566906964835,1.5021295547485352,46.751556396484375
19,B9,15.018456198952414,13.604695320129395,20.064470291137695,12.122421264648438,2.9479645733659345,7.942049026489258,165.20301818847656
20,C1,14.747355143229166,14.431194305419922,16.302541732788086,13.326055526733398,1.1377944182176165,2.9764862060546875,88.484130859375
21,C2,13.51721477508545,13.51721477508545,13.51721477508545,13.51721477508545,0.0,0.0,13.51721477508545
22,C3,12.745376586914062,12.801807403564453,13.518123626708984,11.859766006469727,0.7363725649945213,1.6583576202392578,50.98150634765625
23,C4,11.920933723449707,11.7987642288208,13.613167762756348,10.542948722839355,1.1395024659005366,3.070219039916992,95.36746978759766
24,C5,11.741162618001303,11.762088775634766,12.588808059692383,11.055758476257324,0.5282257005479715,1.5330495834350586,70.44697570800781
25,C6,13.201409339904785,11.872859954833984,21.98339080810547,9.714580535888672,3.4047403971653156,12.268810272216797,211.22254943847656
26,D1,11.987844366776315,12.179314613342285,13.185397148132324,9.826107025146484,0.7681327090101878,3.35929012298584,227.76904296875
27,D10,15.948523781516336,15.853938102722168,17.43511962890625,14.84226131439209,0.8695703071957175,2.59285831451416,175.4337615966797
28,D11,14.701101938883463,14.618369102478027,15.026104927062988,14.458833694458008,0.23886228026647582,0.5672712326049805,44.10330581665039
29,D12,14.131328582763672,14.082908630371094,14.750953674316406,13.44338321685791,0.4545396558166662,1.307570457458496,84.78797149658203
30,D13,13.955330742730034,14.341428756713867,15.464556694030762,12.353995323181152,1.0923581498100956,3.1105613708496094,125.59797668457031
31,D14,13.102564811706543,13.102564811706543,13.102564811706543,13.102564811706543,0.0,0.0,13.102564811706543
32,D15,14.29937744140625,14.251139640808105,15.387727737426758,13.578694343566895,0.6562503024750701,1.8090333938598633,71.49688720703125
33,D16,15.17051887512207,14.871942520141602,16.75908851623535,14.17910099029541,0.9633686461068662,2.5799875259399414,60.68207550048828
34,D17,12.63085683186849,12.568643569946289,13.965439796447754,11.935979843139648,0.5097792060363787,2.0294599533081055,151.57028198242188
35,D18,12.937108357747396,12.944470405578613,13.567042350769043,12.364240646362305,0.3801475859476252,1.2028017044067383,77.62265014648438
36,D19,11.650942993164062,11.72116756439209,12.612998962402344,10.249715805053711,0.5891740427688055,2.363283157348633,116.50942993164062
37,D2,12.720431009928385,12.651704788208008,13.4265775680542,12.251363754272461,0.41375711258928377,1.1752138137817383,76.32258605957031
38,D20,11.80581283569336,11.953428268432617,12.536849021911621,10.619455337524414,0.5702809832227334,1.917393684387207,141.6697540283203
39,D21,10.259242057800293,10.259242057800293,10.436358451843262,10.082125663757324,0.17711639404296875,0.3542327880859375,20.518484115600586
40,D22,11.11533260345459,11.024672508239746,12.274423599243164,9.759283065795898,0.7663021660913324,2.5151405334472656,88.92266082763672
41,D23,10.336088562011719,10.2416353225708,10.639205932617188,9.963061332702637,0.25418102037168505,0.6761445999145508,51.680442810058594
42,D24,11.239498138427734,11.321968078613281,12.239727020263672,9.72855281829834,0.8380748406843957,2.511174201965332,56.19749069213867
43,D25,11.627089500427246,11.511507034301758,12.616543769836426,10.868800163269043,0.6716803021385364,1.7477436065673828,46.508358001708984
44,D26,11.033846173967634,10.895904541015625,13.992791175842285,9.97508430480957,0.8807799632684927,4.017706871032715,308.94769287109375
45,D27,10.855058034261068,10.824089050292969,11.301149368286133,10.545433044433594,0.22494899043888825,0.7557163238525391,65.1303482055664
46,D3,11.74287334241365,11.723867416381836,13.30538272857666,10.522388458251953,0.6682556010790327,2.782994270324707,223.11459350585938
47,D4,15.501426696777344,15.85721492767334,16.703920364379883,13.943143844604492,1.1548191392658658,2.7607765197753906,46.50428009033203
48,D5,15.483866882324218,15.464221954345703,17.26013946533203,13.558937072753906,1.253540639790604,3.701202392578125,154.8386688232422
49,D6,12.502290725708008,12.516448974609375,13.78339672088623,11.19286823272705,0.9989733995479868,2.5905284881591797,50.00916290283203
50,D7,10.322824478149414,10.329483032226562,11.159723281860352,9.472607612609863,0.6385304925884797,1.6871156692504883,41.291297912597656
51,D8,13.555146789550781,13.663002014160156,14.59153938293457,12.664182662963867,0.7199607008957091,1.9273567199707031,67.7757339477539
52,D9,14.891901969909668,14.891901969909668,14.952838897705078,14.830965042114258,0.060936927795410156,0.12187385559082031,29.783803939819336
53,Industrial and Commercial ,14.321631862692637,14.337779998779297,19.923110961914062,10.109990119934082,1.8582199856913308,9.81312084197998,2090.958251953125
