,zone_id,mean_pollen,median_pollen,max_pollen,min_pollen,std_pollen,range_pollen,sum_pollen
0,A1,1.6609832048416138,1.6546871662139893,1.800088882446289,1.534469485282898,0.09462719656596144,0.2656193971633911,6.643932819366455
1,A2,1.7902390162150066,1.794843077659607,1.8301628828048706,1.745711326599121,0.03463056283977855,0.08445155620574951,5.3707170486450195
2,A3,1.6144030888875325,1.6186821460723877,1.7768882513046265,1.4589776992797852,0.1062147598701488,0.3179105520248413,9.686418533325195
3,A4,1.758397102355957,1.7539349794387817,1.8115062713623047,1.7142120599746704,0.037516498535713476,0.09729421138763428,7.033588409423828
4,A5,1.8226147890090942,1.8359570503234863,1.8832091093063354,1.7353359460830688,0.059827200566689456,0.1478731632232666,7.290459156036377
5,A6,1.5940686861673992,1.621796727180481,1.726939082145691,1.4483613967895508,0.09759628052611863,0.27857768535614014,9.564412117004395
6,A7,1.5531941652297974,1.5430285930633545,1.7140029668807983,1.412716269493103,0.1071835049957196,0.3012866973876953,6.2127766609191895
7,A8,1.346404790878296,1.3194494247436523,1.531660556793213,1.2025355100631714,0.1295227382564373,0.3291250467300415,10.771238327026367
8,B1,1.8529839515686035,1.8498609066009521,1.9251960515975952,1.787018060684204,0.060141288473257774,0.1381779909133911,7.411935806274414
9,B10,1.4966753179376775,1.4752932786941528,1.6981037855148315,1.271252989768982,0.14086217196708078,0.4268507957458496,16.463428497314453
10,B11,1.3078103065490723,1.308537244796753,1.3736087083816528,1.225036382675171,0.04611561051391818,0.14857232570648193,15.693723678588867
11,B12,1.2925289471944172,1.3226003646850586,1.3249214887619019,1.230065107345581,0.044178796527137784,0.0948563814163208,3.877586841583252
12,B2,2.0523061752319336,2.0523061752319336,2.065422296524048,2.0391900539398193,0.013116121292114258,0.026232242584228516,4.104612350463867
13,B3,1.5098514556884766,1.5446960926055908,1.5497478246688843,1.4351106882095337,0.05288998425363024,0.11463713645935059,4.52955436706543
14,B4,1.5599401791890461,1.5827598571777344,1.8118778467178345,1.284093976020813,0.12630547606644152,0.5277838706970215,37.43856430053711
15,B5,1.3879984219868977,1.4181917905807495,1.465079665184021,1.2807236909866333,0.07823261355521186,0.1843559741973877,4.163995265960693
