,zone_id,mean_pollen,median_pollen,max_pollen,min_pollen,std_pollen,range_pollen,sum_pollen
0,A1,31.33303451538086,31.699363708496094,33.44594955444336,28.48746109008789,2.071387391170638,4.958488464355469,125.33213806152344
1,A2,40.56985219319662,40.211585998535156,41.41252899169922,40.0854377746582,0.5980847715443321,1.3270912170410156,121.70955657958984
2,A3,33.02344512939453,32.499237060546875,37.01078796386719,29.803014755249023,2.566741420457962,7.207773208618164,198.1406707763672
3,A4,35.182403564453125,34.972991943359375,38.61338424682617,32.17024612426758,2.3739860774963244,6.443138122558594,140.7296142578125
4,A5,30.808496475219727,30.97124481201172,31.459484100341797,29.832006454467773,0.6734253844443758,1.6274776458740234,123.2339859008789
5,A6,27.84813181559245,28.31341552734375,28.975603103637695,26.109155654907227,1.062374656549287,2.8664474487304688,167.0887908935547
6,A7,25.732986450195312,25.962554931640625,27.648069381713867,23.3587646484375,1.535855810897624,4.289304733276367,102.93194580078125
7,A8,21.430011749267578,20.85122299194336,24.06138038635254,19.556774139404297,1.5865969935846531,4.504606246948242,171.44009399414062
8,B1,30.380781173706055,30.122669219970703,31.84539222717285,29.43239402770996,0.8939385637457222,2.4129981994628906,121.52312469482422
9,B10,22.859018499200996,22.99209213256836,26.445302963256836,19.93386459350586,2.1206374497925555,6.511438369750977,251.44920349121094
10,B11,21.381922403971355,21.77175521850586,22.553272247314453,18.99408531188965,1.122609628946931,3.5591869354248047,256.58306884765625
11,B12,18.67687225341797,19.26421546936035,19.344486236572266,17.42191505432129,0.8879936289901464,1.9225711822509766,56.030616760253906
12,B2,40.544334411621094,40.544334411621094,41.846290588378906,39.24237823486328,1.3019561767578125,2.603912353515625,81.08866882324219
13,B3,36.124430338541664,36.99809646606445,37.15146255493164,34.223731994628906,1.3454543062272404,2.9277305603027344,108.373291015625
14,B4,26.19982401529948,26.480087280273438,28.61693000793457,23.23237419128418,1.5086202587974984,5.384555816650391,628.7957763671875
15,B5,23.874267578125,24.292055130004883,24.892976760864258,22.437768936157227,1.044963027396716,2.4552078247070312,71.622802734375
16,B6,25.31170654296875,25.03647804260254,28.225658416748047,23.397560119628906,1.4146643363784572,4.828098297119141,329.05218505859375
17,B7,26.500379289899552,26.579296112060547,26.880456924438477,26.032594680786133,0.24994205259509564,0.8478622436523438,185.50265502929688
18,B8,24.721435546875,24.54837417602539,26.326011657714844,23.462989807128906,1.02712641042183,2.8630218505859375,98.8857421875
19,B9,24.98221102627841,25.12870979309082,26.4462833404541,23.676530838012695,0.8465019454592703,2.7697525024414062,274.8043212890625
20,C1,29.59588623046875,29.489530563354492,30.74927520751953,28.61795997619629,0.8770804313910499,2.131315231323242,177.5753173828125
21,C2,33.7816276550293,33.7816276550293,33.7816276550293,33.7816276550293,0.0,0.0,33.7816276550293
22,C3,26.83297348022461,26.992834091186523,27.451309204101562,25.89491081237793,0.6160508054692553,1.5563983917236328,107.33189392089844
23,C4,26.377262115478516,26.47944450378418,27.75741195678711,24.61674690246582,1.0624954460561096,3.140665054321289,211.01809692382812
24,C5,25.597829182942707,25.49361801147461,26.506383895874023,25.146738052368164,0.4277021225368867,1.3596458435058594,153.58697509765625
25,C6,24.85468864440918,24.8629093170166,29.460620880126953,22.09805679321289,1.7992084521643454,7.3625640869140625,397.6750183105469
26,D1,26.672549599095394,27.148197174072266,31.01953887939453,19.64394187927246,3.1313701548486734,11.37559700012207,506.7784423828125
27,D10,34.70662064985795,35.363216400146484,37.71332550048828,31.640296936035156,1.6776083989467736,6.073028564453125,381.7728271484375
28,D11,35.59080505371094,36.396549224853516,36.63778305053711,33.73808670043945,1.3137670889110424,2.8996963500976562,106.77241516113281
29,D12,36.526451110839844,36.49085998535156,38.485782623291016,34.35996627807617,1.4021882528889222,4.125816345214844,219.15870666503906
30,D13,28.655880398220486,28.557226181030273,31.450881958007812,25.63418960571289,1.8012146832228193,5.816692352294922,257.9029235839844
31,D14,26.93101692199707,26.93101692199707,26.93101692199707,26.93101692199707,0.0,0.0,26.93101692199707
32,D15,33.76022644042969,33.6801643371582,37.767539978027344,31.257640838623047,2.2040436060523123,6.509899139404297,168.80113220214844
33,D16,28.920156478881836,29.093870162963867,31.24264144897461,26.250244140625,1.804898669753181,4.992397308349609,115.68062591552734
34,D17,29.091463724772137,30.03794288635254,32.26763916015625,24.579185485839844,2.2174260822374094,7.688453674316406,349.0975646972656
35,D18,28.64825948079427,28.613922119140625,29.576866149902344,27.75220489501953,0.7439540947458639,1.8246612548828125,171.88955688476562
