,zone_id,mean_pollen,median_pollen,max_pollen,min_pollen,std_pollen,range_pollen,sum_pollen
0,A1,21.056991577148438,21.042747497558594,23.743940353393555,18.750179290771484,1.4547668940717127,4.99376106262207,463.2538146972656
1,A2,20.973020553588867,20.612422943115234,23.49266815185547,19.38528823852539,1.3019943487776566,4.107379913330078,167.78416442871094
2,B1,22.291605631510418,22.321916580200195,23.622211456298828,20.322999954223633,0.8700751936712671,3.2992115020751953,334.37408447265625
3,B10,22.87644386291504,22.575328826904297,24.862985610961914,21.49213218688965,1.3501544323113917,3.3708534240722656,91.50577545166016
4,B11,19.628156661987305,19.628156661987305,19.628156661987305,19.628156661987305,0.0,0.0,19.628156661987305
5,B2,25.513460795084637,25.724470138549805,27.03635025024414,23.328662872314453,1.050623882490225,3.7076873779296875,306.1615295410156
6,B3,22.501671685112846,22.88462257385254,24.30820083618164,20.4532527923584,1.3171430662639059,3.854948043823242,202.51504516601562
7,B4,30.27995491027832,30.27995491027832,30.27995491027832,30.27995491027832,0.0,0.0,30.27995491027832
8,B5,32.881662469161185,32.32073211669922,42.854576110839844,25.038475036621094,3.6341194771805845,17.81610107421875,1249.503173828125
9,B6,31.658992767333984,31.658992767333984,32.07309341430664,31.244892120361328,0.41410064697265625,0.8282012939453125,63.31798553466797
10,B7,32.27189254760742,32.27189254760742,32.27189254760742,32.27189254760742,0.0,0.0,32.27189254760742
11,B8,34.25634765625,34.07838821411133,36.50114440917969,32.34697341918945,1.426784564793789,4.154170989990234,205.5380859375
12,B9,30.490122477213543,29.846891403198242,33.7333984375,27.693986892700195,2.5086192098074447,6.039411544799805,182.94073486328125
13,C1,31.120477294921876,30.644039154052734,38.18555450439453,24.78415870666504,3.4679516688346377,13.401395797729492,622.4095458984375
14,C10,28.938107697860055,29.879215240478516,40.88170623779297,19.992883682250977,5.47863031306022,20.888822555541992,665.5764770507812
15,C11,26.628145658052883,25.90210723876953,33.840065002441406,23.5024471282959,2.912147822621772,10.337617874145508,346.1658935546875
