,zone_id,mean,median,max,min,std,range,sum
0,A1,12.03105441006747,12.028539657592773,14.651636123657227,9.968701362609863,1.31614916346342,4.682934761047363,264.6831970214844
1,A2,12.121309280395508,11.790966033935547,14.469869613647461,10.654916763305664,1.200480348966023,3.814952850341797,96.97047424316406
2,B1,13.305238850911458,13.38236141204834,14.482426643371582,11.52751350402832,0.8363655532524139,2.9549131393432617,199.57858276367188
3,B10,15.222479820251465,14.887598037719727,17.14867401123047,13.966048240661621,1.269690903443773,3.1826257705688477,60.88991928100586
4,B11,12.175676345825195,12.175676345825195,12.175676345825195,12.175676345825195,0.0,0.0,12.175676345825195
5,B2,15.84247080485026,16.084497451782227,17.356191635131836,13.875545501708984,0.98456032653027,3.4806461334228516,190.10964965820312
6,B3,13.987316555447048,14.19430160522461,15.82520866394043,11.995126724243164,1.3195181528440347,3.8300819396972656,125.88584899902344
7,B4,20.8958683013916,20.8958683013916,20.8958683013916,20.8958683013916,0.0,0.0,20.8958683013916
8,B5,22.21403744346217,21.793319702148438,31.685277938842773,16.02906036376953,3.1058595609819313,15.656217575073242,844.1334228515625
9,B6,21.152555465698242,21.152555465698242,21.346736907958984,20.9583740234375,0.1941814422607422,0.3883628845214844,42.305110931396484
10,B7,21.572948455810547,21.572948455810547,21.572948455810547,21.572948455810547,0.0,0.0,21.572948455810547
11,B8,23.239237467447918,23.070072174072266,25.123157501220703,21.741168975830078,1.2008374720697783,3.381988525390625,139.4354248046875
12,B9,20.41358693440755,19.862361907958984,23.141246795654297,18.22185516357422,1.9444904119640318,4.919391632080078,122.48152160644531
13,C1,21.361741638183595,20.671669006347656,28.39206886291504,15.841106414794922,3.257417278033637,12.550962448120117,427.2348327636719
14,C10,21.114183508831523,22.50160026550293,33.19877624511719,12.933073043823242,5.265907088338319,20.265703201293945,485.626220703125
15,C11,18.561364980844353,17.848907470703125,25.567150115966797,15.500235557556152,2.8414592135726684,10.066914558410645,241.29774475097656
16,C12,17.237269810267858,16.062238693237305,36.98965072631836,11.800315856933594,4.971546134773641,25.189334869384766,1206.60888671875
17,C13,15.579889933268229,15.331985473632812,19.293601989746094,11.85159683227539,2.560167012439734,7.442005157470703,186.95867919921875
18,C14,20.40584988064236,18.52777671813965,33.166969299316406,13.644196510314941,6.1083218812303395,19.522772789001465,367.3052978515625
19,C15,15.565758260091146,15.276531219482422,20.161935806274414,12.68686580657959,1.8833962368038846,7.475069999694824,466.9727478027344
20,C16,16.95443344116211,16.02662467956543,22.762409210205078,14.938907623291016,2.1856076523572434,7.8235015869140625,271.27093505859375
21,C17,15.272607421875,15.646900177001953,20.02678680419922,12.309423446655273,1.885982689279376,7.717363357543945,229.089111328125
22,C18,16.63681815011161,16.391088485717773,22.824480056762695,12.150079727172852,2.4521729419455243,10.674400329589844,582.2886352539062
23,C19,15.314073350694445,14.642555236816406,31.093469619750977,11.227893829345703,3.567102765883376,19.865575790405273,551.306640625
24,C2,23.862393188476563,22.163349151611328,37.60009765625,17.774559020996094,4.727256475126287,19.825538635253906,477.24786376953125
25,C20,14.411885261535645,14.411885261535645,14.411885261535645,14.411885261535645,0.0,0.0,14.411885261535645
26,C21,19.416441021543562,18.716676712036133,27.31414794921875,12.810465812683105,4.152667192318219,14.503682136535645,640.7425537109375
27,C22,13.454273092335669,13.221186637878418,18.492483139038086,11.661683082580566,1.4327351661833112,6.8308000564575195,390.1739196777344
28,C23,13.068970574273003,12.896247863769531,14.1061429977417,12.483696937561035,0.5648724109812666,1.622446060180664,117.62073516845703
29,C3,23.679250081380207,23.702102661132812,31.617944717407227,20.201528549194336,2.1965277842926705,11.41641616821289,568.302001953125
30,C4,24.706304376775567,24.468524932861328,31.181779861450195,21.041091918945312,2.891395852533219,10.140687942504883,271.76934814453125
